,COM_value,CT,RES_value,percentile
7,60433.240000000005,702102,119159.0,7
8,63457.67999999999,702102,131741.25,8
9,65657.8,702102,148787.0,9
10,75053.68000000002,702102,165331.0,10
11,84844.92,702102,177613.03999999998,11
12,110706.20000000001,702102,200245.33000000002,12
13,136954.04,702102,214106.41999999998,13
14,143962.49999999997,702102,228007.45,14
15,157165.56000000003,702102,238967.56,15
16,167353.74000000002,702102,250221.90000000002,16
17,171395.52000000002,702102,263862.2,17
18,188335.80000000002,702102,278619.83999999997,18
19,199327.6,702102,292655.8,19
20,219355.39999999994,702102,305375.33,20
21,222208.56000000003,702102,326396.72000000003,21
22,246048.42000000007,702102,343055.11,22
23,269226.96,702102,358012.08,23
24,274222.0,702102,371518.5,24
25,295430.16000000003,702102,380708.76,25
26,309206.7,702102,392886.77999999997,26
27,344782.64,702102,404121.8400000001,27
28,351209.19999999995,702102,420387.14999999997,28
29,364254.8,702102,432714.10000000003,29
30,365093.77999999997,702102,446236.66000000003,30
31,376293.56000000006,702102,459290.56,31
32,390273.72,702102,467742.79999999993,32
33,399190.04000000004,702102,479494.74,33
34,404710.69999999995,702102,496514.4,34
35,405393.48,702102,509258.92000000004,35
36,412562.16,702102,522478.41,36
37,438564.44,702102,535101.9599999998,37
38,472740.14,702102,547221.69,38
39,485429.6,702102,557491.4,39
40,508469.81999999983,702102,565014.35,40
41,552070.1999999998,702102,580964.28,41
42,606086.7999999999,702102,588927.92,42
43,607351.0,702102,602046.4400000001,43
44,614931.1000000001,702102,618441.05,44
45,657586.2400000002,702102,629569.18,45
46,693393.26,702102,640583.5,46
47,697821.56,702102,657252.3999999999,47
48,712624.7999999999,702102,675432.07,48
49,715693.0,702102,695624.0,49
50,755953.74,702102,712934.03,50
51,776812.7200000001,702102,725471.4,51
52,829511.2000000002,702102,743403.84,52
53,867864.0,702102,751689.54,53
54,887042.5,702102,769685.7000000002,54
55,902936.4400000001,702102,780183.3200000001,55
56,915546.84,702102,800919.61,56
57,959099.2399999995,702102,817458.44,57
58,1012889.1399999998,702102,837194.46,58
59,1062087.5999999992,702102,851255.2,59
60,1121151.42,702102,868078.23,60
61,1141627.0799999998,702102,890827.4400000001,61
62,1213670.9000000006,702102,915508.1399999998,62
63,1256036.0000000002,702102,937285.2,63
64,1274089.7000000004,702102,957811.2999999999,64
65,1355150.960000001,702102,972363.48,65
66,1445778.3000000005,702102,988141.77,66
67,1484389.28,702102,1011123.76,67
68,1505214.5,702102,1053246.1199999996,68
69,1526805.7999999998,702102,1078718.2000000002,69
70,1531244.56,702102,1100680.44,70
71,1545545.76,702102,1132268.4,71
72,1571009.6,702102,1153874.8599999999,72
73,1599345.92,702102,1188934.1200000003,73
74,1677894.0,702102,1217555.5,74
75,1752518.8800000001,702102,1249701.9999999995,75
76,1793109.6,702102,1273853.6400000001,76
77,1856622.32,702102,1303585.6999999997,77
78,1998393.9600000002,702102,1325683.8,78
79,2084389.8000000003,702102,1366697.999999999,79
80,2099470.14,702102,1407972.6600000006,80
81,2172452.3999999985,702102,1453508.9400000002,81
82,2250688.82,702102,1489477.9499999997,82
83,2342804.999999999,702102,1507712.56,83
84,2409269.3999999994,702102,1551634.1499999994,84
85,2425991.0399999986,702102,1598707.2400000002,85
86,2607137.88,702102,1653687.3399999999,86
87,2694540.400000001,702102,1703006.32,87
88,2835288.480000001,702102,1768215.0499999993,88
89,2923391.4000000004,702102,1843273.8000000003,89
90,3170371.6200000024,702102,1896219.08,90
91,3428902.240000002,702102,1993696.0000000005,91
92,3607830.4200000013,702102,2042388.98,92
93,3815919.999999998,702102,2163217.94,93
94,4376856.099999998,702102,2367884.5,94
95,4952398.279999999,702102,2546138.92,95
96,5876336.579999997,702102,2886564.2300000004,96
97,9658116.239999995,702102,3282901.4999999986,97
0,9235.0,702002,31320.48,0
1,9235.0,702002,47948.94,1
2,9235.0,702002,56332.369999999995,2
3,9235.0,702002,67978.4,3
4,12847.350000000006,702002,84127.45,4
5,20110.4,702002,98318.37999999999,5
6,21190.58,702002,106652.75000000003,6
7,21518.0,702002,115991.88,7
8,23127.019999999997,702002,127312.68,8
9,28924.400000000005,702002,139179.9,9
10,35620.149999999994,702002,159234.95,10
11,39347.64,702002,171127.28,11
12,51360.19,702002,180928.69,12
13,52504.0,702002,191571.74000000002,13
14,52504.0,702002,199529.1,14
15,53851.12000000001,702002,207331.12,15
16,64448.200000000004,702002,213288.69,16
17,67510.0,702002,221709.8,17
18,67510.0,702002,234584.24000000002,18
19,70996.40000000002,702002,242873.19999999998,19
20,88795.67999999996,702002,250425.57000000004,20
21,109351.71999999999,702002,256448.58,21
22,116500.27,702002,271563.09,22
23,135427.31999999998,702002,285800.27999999997,23
24,154049.0,702002,296575.5,24
25,161523.74000000002,702002,310768.68,25
26,185278.32,702002,316114.27,26
27,191064.64,702002,327819.08,27
28,196202.67999999993,702002,337431.54000000004,28
29,217640.10000000003,702002,348373.69999999995,29
30,235729.30000000002,702002,362734.03,30
31,245433.91999999998,702002,368146.4,31
32,254049.94000000006,702002,376593.62,32
33,286457.76000000007,702002,387491.94000000006,33
34,324504.94999999984,702002,397912.7,34
35,351487.5199999999,702002,408216.04,35
36,361657.04,702002,419524.20999999996,36
37,372614.72000000003,702002,429364.0,37
38,386448.78,702002,444823.76999999996,38
39,399957.20000000007,702002,463661.4,39
40,421442.23,702002,473241.08999999997,40
41,430393.76,702002,483702.24000000005,41
42,464781.87999999995,702002,498145.93,42
43,499830.1599999999,702002,508483.72000000003,43
44,535452.7,702002,520700.9000000001,44
45,599470.04,702002,528167.52,45
46,622805.6799999999,702002,536226.4199999999,46
47,669526.8,702002,545416.04,47
48,738612.34,702002,553000.0,48
49,757962.0,702002,563879.0,49
50,804536.5700000001,702002,574995.04,50
51,839591.24,702002,581883.24,51
52,943185.8800000001,702002,592811.74,52
53,1000073.76,702002,605576.48,53
54,1046972.9000000001,702002,624032.1000000001,54
55,1310733.6400000025,702002,634956.8,55
56,1399500.4499999997,702002,648901.1599999999,56
57,1405817.46,702002,660878.1399999999,57
58,1421311.3699999996,702002,670416.7000000001,58
59,1534562.000000001,702002,690125.2,59
60,1802656.58,702002,709143.8500000001,60
61,1809001.04,702002,729765.9199999999,61
62,1867983.5299999998,702002,748983.3800000001,62
63,1997592.2000000004,702002,777169.6,63
64,2056295.0,702002,806590.45,64
65,2056295.0,702002,824955.1600000001,65
66,2056295.0,702002,841290.48,66
67,2064899.7200000002,702002,862083.9600000001,67
68,2130897.86,702002,883704.07,68
69,2251141.699999999,702002,910032.0999999999,69
70,2377434.7,702002,935497.29,70
71,2404453.4399999976,702002,966425.72,71
72,2720536.25,702002,993422.21,72
73,2852171.0799999987,702002,1029092.7199999999,73
74,3050273.25,702002,1059518.5,74
75,3217489.600000002,702002,1082085.2,75
76,3438141.8,702002,1118061.96,76
77,3489136.340000001,702002,1142551.26,77
78,3526407.4299999997,702002,1184925.31,78
79,3700985.4000000022,702002,1240150.6000000003,79
80,3903929.8000000003,702002,1296280.3700000003,80
81,4105785.319999999,702002,1346823.96,81
82,4256372.91,702002,1403317.8699999999,82
83,4323005.52,702002,1466470.320000001,83
84,4401761.65,702002,1508355.45,84
85,4446337.4799999995,702002,1570561.9199999997,85
86,4550800.040000001,702002,1632812.3900000001,86
87,4893548.639999995,702002,1689260.0,87
88,6125466.330000002,702002,1769240.93,88
89,6598379.999999999,702002,1848889.3000000003,89
90,6976852.940000003,702002,1921652.4300000002,90
91,7465173.52,702002,2005754.7200000002,91
92,7864694.9700000025,702002,2124328.670000001,92
93,9678999.519999996,702002,2299455.6799999997,93
94,11081473.849999996,702002,2547129.9499999997,94
95,18685502.15999999,702002,2820708.000000001,95
96,22488353.64999999,702002,3212766.5800000047,96
97,54992666.13999998,702002,3742196.3999999873,97
0,0.0,701902,0.0,0
1,0.0,701902,0.0,1
2,0.0,701902,63293.899999999994,2
3,0.0,701902,106570.59999999999,3
4,0.0,701902,121413.5,4
5,0.0,701902,127777.8,5
6,0.0,701902,161353.7,6
7,0.0,701902,177228.4,7
8,105518.75999999998,701902,186940.3,8
9,164303.8,701902,206097.0,9
10,225422.84,701902,231774.4,10
11,244020.03999999998,701902,256296.0,11
12,268954.2200000001,701902,266049.9,12
13,315078.36000000016,701902,281354.2,13
14,352925.69999999995,701902,305391.5,14
15,379648.32,701902,321609.19999999995,15
16,413752.30000000016,701902,355190.2,16
17,468246.0,701902,372346.4,17
18,529069.26,701902,375133.7,18
19,551275.0,701902,379778.0,19
20,591563.4,701902,380544.30000000005,20
21,669287.72,701902,433952.79999999993,21
22,731374.1000000001,701902,472612.4,22
23,784770.12,701902,518668.0,23
24,846619.0,701902,544640.5,24
25,889706.68,701902,548590.0,25
26,943181.36,701902,551185.6,26
27,1013337.6400000008,701902,583519.4,27
28,1093498.5399999998,701902,602581.7999999999,28
29,1144944.8,701902,625000.0,29
30,1215833.08,701902,642679.0,30
31,1268537.0,701902,656560.4,31
32,1346453.7999999998,701902,662583.1,32
33,1382399.6400000006,701902,672412.2,33
34,1504840.3999999994,701902,699249.9999999998,34
35,1658025.7599999998,701902,715314.7999999999,35
36,1816716.7999999996,701902,747321.9,36
37,1913736.6400000001,701902,785928.5999999999,37
38,2022088.78,701902,815244.5,38
39,2065317.8000000003,701902,829842.0,39
40,2091357.16,701902,874817.7000000001,40
41,2154784.4399999995,701902,901403.8,41
42,2245960.54,701902,935456.6999999997,42
43,2354560.28,701902,1041481.5999999997,43
44,2512730.5000000005,701902,1103369.5,44
45,2603771.24,701902,1134008.8,45
46,2708557.1799999997,701902,1159921.4,46
47,2795431.5999999996,701902,1177428.8,47
48,2922909.7800000003,701902,1204252.5,48
49,2963748.0,701902,1220880.0,49
50,3106820.04,701902,1250439.4000000001,50
51,3183976.96,701902,1263076.0,51
52,3255505.72,701902,1413082.3000000003,52
53,3396856.7600000007,701902,1433617.8000000003,53
54,3538994.1000000006,701902,1473688.5000000002,54
55,3648681.120000001,701902,1625036.0,55
56,3681085.0,701902,1674164.9999999995,56
57,3696373.44,701902,1927118.9999999995,57
58,3930961.38,701902,2250940.4,58
59,4136100.0,701902,2270969.0,59
60,4259572.859999999,701902,2341142.1,60
61,4433482.24,701902,2579938.4000000013,61
62,4537827.68,701902,2687260.0,62
63,4693329.0,701902,2713267.2,63
64,5012275.600000001,701902,2834412.0,64
65,5318982.6800000025,701902,3061836.0,65
66,5535346.040000002,701902,3115998.0,66
67,5634926.000000001,701902,3381255.8000000017,67
68,5993215.159999996,701902,3562189.5,68
69,6552088.599999996,701902,3687195.9999999986,69
70,7125934.18,701902,3774766.5999999996,70
71,7283959.599999998,701902,3798213.4,71
72,7462107.0,701902,3995694.8,72
73,7645560.84,701902,4072259.0,73
74,7976340.5,701902,4191324.5,74
75,8782518.76,701902,4348873.8,75
76,9628095.520000003,701902,4422952.9,76
77,10258658.480000002,701902,4453978.6,77
78,10694037.020000003,701902,4496324.5,78
79,11272995.20000001,701902,4560238.0,79
80,12061488.380000012,701902,4958046.900000006,80
81,13403372.359999994,701902,5288797.4,81
82,14235446.499999994,701902,5407478.999999999,82
83,15465710.799999993,701902,5693692.799999999,83
84,17702831.699999988,701902,5761103.5,84
85,19534974.599999998,701902,5973664.599999995,85
86,21062623.9,701902,6371693.9,86
87,22258016.0,701902,6766811.199999999,87
88,23493180.6,701902,7032534.300000004,88
89,24419149.80000001,701902,8124168.0,89
90,25950876.800000012,701902,11913705.300000003,90
91,27842593.520000044,701902,14142117.600000024,91
92,30247982.380000003,701902,16875314.9,92
93,33762616.59999992,701902,17075911.999999996,93
94,40340684.69999998,701902,17597791.0,94
95,45633431.47999999,701902,18628807.39999995,95
96,51474344.33999998,701902,25791613.20000002,96
97,63938209.079999976,701902,39960896.79999995,97
0,25936.72,269000,96681.06,0
1,37124.44,269000,111666.96,1
2,48312.159999999996,269000,122065.82,2
3,59499.880000000005,269000,132620.64,3
4,70687.6,269000,138723.80000000002,4
5,81875.31999999999,269000,146073.2,5
6,93063.04000000001,269000,150070.08000000002,6
7,104250.76000000001,269000,159060.16,7
8,132776.32,269000,165357.58,8
9,169970.80000000005,269000,172015.8,9
10,207165.28000000003,269000,180810.4,10
11,244359.76,269000,187931.44,11
12,281554.24,269000,203123.4,12
13,318748.72000000003,269000,217562.6,13
14,355943.19999999995,269000,231525.9,14
15,393137.68,269000,248444.2,15
16,431759.60000000003,269000,270890.68000000005,16
17,473236.4,269000,287027.0,17
18,514713.20000000007,269000,325326.92000000004,18
19,556190.0000000001,269000,346377.60000000003,19
20,597666.8,269000,371166.45999999996,20
21,639143.6000000001,269000,404973.36,21
22,680620.4000000001,269000,431920.92000000004,22
23,722097.2,269000,461818.1599999999,23
24,763574.0,269000,485270.5,24
25,825314.8400000001,269000,513225.8800000001,25
26,887055.6800000002,269000,547313.1799999999,26
27,948796.5200000001,269000,565154.4800000001,27
28,1010537.3599999998,269000,584343.0599999999,28
29,1072278.1999999997,269000,602828.4,29
30,1134019.0399999998,269000,626458.2,30
31,1195759.88,269000,644295.24,31
32,1257500.72,269000,662286.2,32
33,1307748.52,269000,674652.68,33
34,1352249.7999999998,269000,695051.4999999999,34
35,1396751.08,269000,714889.6,35
36,1441252.3599999999,269000,734079.1,36
37,1485753.6400000001,269000,747153.6000000001,37
38,1530254.92,269000,771139.02,38
39,1574756.2000000002,269000,785135.2000000001,39
40,1619257.48,269000,809197.4999999998,40
41,1649697.6,269000,825664.2,41
42,1652015.4,269000,845001.26,42
43,1654333.2,269000,858350.0,43
44,1656651.0,269000,880771.9,44
45,1658968.7999999998,269000,904601.16,45
46,1661286.6,269000,923461.2399999999,46
47,1663604.4,269000,948814.6,47
48,1665922.2,269000,970969.78,48
49,1668240.0,269000,985514.0,49
50,1680288.1199999999,269000,1012988.78,50
51,1692336.24,269000,1026940.04,51
52,1704384.3599999999,269000,1045216.9600000002,52
53,1716432.48,269000,1066267.12,53
54,1728480.6,269000,1092071.3000000003,54
55,1740528.7200000002,269000,1113495.32,55
56,1752576.8399999999,269000,1130824.9,56
57,1764624.96,269000,1153365.3199999996,57
58,1788921.6400000001,269000,1166385.1599999997,58
59,1819342.5999999999,269000,1198945.2,59
60,1849763.56,269000,1238140.52,60
61,1880184.52,269000,1267976.2,61
62,1910605.4800000002,269000,1290082.7000000002,62
63,1941026.44,269000,1327981.1600000001,63
64,1971447.4000000001,269000,1362905.6,64
65,2001868.3599999999,269000,1389959.56,65
66,2035457.0400000003,269000,1426195.2000000002,66
67,2075381.1600000001,269000,1458431.3600000006,67
68,2115305.28,269000,1490403.54,68
69,2155229.3999999994,269000,1518535.7999999998,69
70,2195153.52,269000,1543452.2,70
71,2235077.64,269000,1589613.56,71
72,2275001.76,269000,1624080.8199999998,72
73,2314925.88,269000,1691841.92,73
74,2354850.0,269000,1730340.0,74
75,2436045.7200000007,269000,1768092.2400000002,75
76,2517241.4400000004,269000,1804233.5200000003,76
77,2598437.1599999997,269000,1831052.9200000002,77
78,2679632.8800000004,269000,1864421.6600000001,78
79,2760828.600000001,269000,1923761.8000000017,79
80,2842024.3200000008,269000,1958745.04,80
81,2923220.04,269000,1987027.0,81
82,3004415.7599999993,269000,2058821.0399999998,82
83,3598310.6000000006,269000,2127098.8399999994,83
84,4448554.999999994,269000,2172127.3999999994,84
85,5298799.400000002,269000,2261991.04,85
86,6149043.799999996,269000,2309038.02,86
87,6999288.200000004,269000,2365917.52,87
88,7849532.599999998,269000,2437252.1000000006,88
89,8699777.000000006,269000,2540099.6,89
90,9550021.4,269000,2605877.200000001,90
91,12465450.200000055,269000,2755782.1600000006,91
92,19511247.80000001,269000,2882996.2600000002,92
93,26557045.39999996,269000,2993354.2399999993,93
94,33602842.99999992,269000,3196533.4999999995,94
95,40648640.59999997,269000,3389449.719999999,95
96,47694438.20000003,269000,3641769.5,96
97,54740235.79999999,269000,3937349.68,97
0,274789.35,269800,61598.64,0
1,304596.7,269800,65223.0,1
2,334404.05,269800,68766.92,2
3,364211.4,269800,71235.24,3
4,394018.75,269800,73831.4,4
5,423826.1,269800,77263.36,5
6,453633.45,269800,85528.84000000001,6
7,483440.80000000005,269800,95452.92000000001,7
8,513248.15,269800,102535.6,8
9,543055.5,269800,113965.0,9
10,572862.85,269800,120965.95999999999,10
11,602670.2,269800,128260.95999999999,11
12,632477.5499999999,269800,138072.4,12
13,662284.9,269800,146419.80000000013,13
14,692092.25,269800,167855.39999999997,14
15,721899.6000000001,269800,176781.72,15
16,751706.95,269800,185169.96000000002,16
17,781514.3,269800,191447.4,17
18,811321.6499999999,269800,205008.64,18
19,841129.0,269800,214908.6,19
20,855886.4,269800,225296.64,20
21,870643.8,269800,234828.75999999995,21
22,885401.2000000001,269800,247547.56000000003,22
23,900158.6,269800,250296.08000000002,23
24,914916.0,269800,258822.0,24
